    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
       ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\SECWB\application\website\views.py", line 280, in <lambda>
    @user_passes_test(lambda u: u.is_admin)
                                ^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\utils\functional.py", line 253, in inner
    return func(_wrapped, *args)
           ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'AnonymousUser' object has no attribute 'is_admin'
2024-08-06 22:32:35,731 ERROR "GET /view_all_posts/ HTTP/1.1" 500 83168
2024-08-06 22:32:42,567 ERROR Internal Server Error: /user_details/4/
Traceback (most recent call last):
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
       ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\SECWB\application\website\views.py", line 289, in <lambda>
    @user_passes_test(lambda u: u.is_admin)
                                ^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\utils\functional.py", line 253, in inner
    return func(_wrapped, *args)
           ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'AnonymousUser' object has no attribute 'is_admin'
2024-08-06 22:32:42,569 ERROR "GET /user_details/4/ HTTP/1.1" 500 83145
2024-08-06 22:32:50,818 INFO "GET /logout/ HTTP/1.1" 302 0
2024-08-06 22:32:50,825 INFO "GET / HTTP/1.1" 200 1447
2024-08-06 22:32:50,863 INFO "GET /static/css/style.css HTTP/1.1" 304 0
2024-08-06 22:34:03,110 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:34:08,689 INFO "POST / HTTP/1.1" 302 0
2024-08-06 22:34:08,718 INFO "GET /admin_page/ HTTP/1.1" 200 1803
2024-08-06 22:34:50,623 ERROR Internal Server Error: /user_details/1/
Traceback (most recent call last):
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
       ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\SECWB\application\website\views.py", line 289, in <lambda>
    @user_passes_test(lambda u: u.is_admin)
                                ^^^^^^^^^^
AttributeError: 'AnonymousUser' object has no attribute 'is_admin'
2024-08-06 22:34:50,627 ERROR "GET /user_details/1/ HTTP/1.1" 500 78939
2024-08-06 22:34:54,588 ERROR Internal Server Error: /admin_page/
Traceback (most recent call last):
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
       ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\SECWB\application\website\views.py", line 232, in <lambda>
    @user_passes_test(lambda u: u.is_admin)
                                ^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\utils\functional.py", line 253, in inner
    return func(_wrapped, *args)
           ^^^^^^^^^^^^^^^^^^^^^
